song,artist,album_release_date,release_year,release_decade,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Supermodel (You Better Work),RuPaul,1993-06-08,1993,90,36Rpz4MZQhGknLEmTmHr8v,0.792,0.562,7,-11.379,1,0.0929,0.0152,7.53e-05,0.428,0.592,126.221,audio_features,spotify:track:36Rpz4MZQhGknLEmTmHr8v,https://api.spotify.com/v1/tracks/36Rpz4MZQhGknLEmTmHr8v,https://api.spotify.com/v1/audio-analysis/36Rpz4MZQhGknLEmTmHr8v,239933,4
We Break the Dawn,Michelle Williams,2008-04-15,2008,00,01drW5lmrI1SWrSkDzivsj,0.708,0.635,4,-5.304,0,0.0389,0.0324,0.000495,0.109,0.387,110.978,audio_features,spotify:track:01drW5lmrI1SWrSkDzivsj,https://api.spotify.com/v1/tracks/01drW5lmrI1SWrSkDzivsj,https://api.spotify.com/v1/audio-analysis/01drW5lmrI1SWrSkDzivsj,236147,4
The Greatest Love of All,Whitney Houston,1985-02-14,1985,80,6yJxCltgtmGxIgKOS6ndnu,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4
Would I Lie to You?,Eurythmics,1985-04-29,1985,80,1lJZSsMoWEbrgaY6CxPMf8,0.613,0.912,2,-4.638,1,0.0328,0.0378,3.65e-05,0.52,0.733,131.968,audio_features,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/tracks/1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/audio-analysis/1lJZSsMoWEbrgaY6CxPMf8,268240,4
Stronger,Britney Spears,2000-05-16,2000,00,5QhBKPqsnX1uY9fZNaAtZg,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,audio_features,spotify:track:5QhBKPqsnX1uY9fZNaAtZg,https://api.spotify.com/v1/tracks/5QhBKPqsnX1uY9fZNaAtZg,https://api.spotify.com/v1/audio-analysis/5QhBKPqsnX1uY9fZNaAtZg,203000,4
Shackles (Praise You),Mary Mary,2000,2000,00,7JKEA8xYDoFp4q0QBW2PGg,0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46,audio_features,spotify:track:7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/tracks/7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/audio-analysis/7JKEA8xYDoFp4q0QBW2PGg,198347,4
Cover Girl (Put the Bass in Your Walk),RuPaul,2009-04-07,2009,00,1mI23ynlBTWed9Xh5T4G5e,0.907,0.779,6,-4.369,0,0.0957,0.00745,9.47e-06,0.611,0.761,127.978,audio_features,spotify:track:1mI23ynlBTWed9Xh5T4G5e,https://api.spotify.com/v1/tracks/1mI23ynlBTWed9Xh5T4G5e,https://api.spotify.com/v1/audio-analysis/1mI23ynlBTWed9Xh5T4G5e,183013,4
Jealous of My Boogie (Gomi and RasJek Edit),RuPaul,2009-06-30,2009,00,7Co4d4AL8o5hUIN1vnqQz0,0.821,0.656,2,-5.647,0,0.0483,0.00531,0.0,0.29,0.789,124.963,audio_features,spotify:track:7Co4d4AL8o5hUIN1vnqQz0,https://api.spotify.com/v1/tracks/7Co4d4AL8o5hUIN1vnqQz0,https://api.spotify.com/v1/audio-analysis/7Co4d4AL8o5hUIN1vnqQz0,217800,4
My Lovin' (You're Never Gonna Get It),En Vogue,1992-03-24,1992,90,3R97rNX7JnmshCWBwOSFet,0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,audio_features,spotify:track:3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/tracks/3R97rNX7JnmshCWBwOSFet,https://api.spotify.com/v1/audio-analysis/3R97rNX7JnmshCWBwOSFet,281613,4
I Hear You Knocking,Wynonna Judd,2009-02-03,2009,00,1LFvcyg3bpq7AffqwuZ13K,0.685,0.933,9,-3.935,1,0.0472,0.0558,8.04e-06,0.276,0.562,108.047,audio_features,spotify:track:1LFvcyg3bpq7AffqwuZ13K,https://api.spotify.com/v1/tracks/1LFvcyg3bpq7AffqwuZ13K,https://api.spotify.com/v1/audio-analysis/1LFvcyg3bpq7AffqwuZ13K,175600,4
Two of Hearts,Stacey Q,1986-08-18,1986,80,2dURQIBrw3XcHyVZlfdpC1,0.824,0.506,5,-7.12,0,0.0291,0.124,0.0,0.113,0.654,130.717,audio_features,spotify:track:2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/tracks/2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/audio-analysis/2dURQIBrw3XcHyVZlfdpC1,239693,4
Carry On,Martha Wash,1992-11-01,1992,90,2yZax79pOrYuyIFVW2cZY2,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,audio_features,spotify:track:2yZax79pOrYuyIFVW2cZY2,https://api.spotify.com/v1/tracks/2yZax79pOrYuyIFVW2cZY2,https://api.spotify.com/v1/audio-analysis/2yZax79pOrYuyIFVW2cZY2,129720,4
Black Velvet,Alannah Myles,1989-03-14,1989,80,1KU5EHSz04JhGg3rReGJ0N,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,audio_features,spotify:track:1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/tracks/1KU5EHSz04JhGg3rReGJ0N,https://api.spotify.com/v1/audio-analysis/1KU5EHSz04JhGg3rReGJ0N,287440,4
He's the Greatest Dancer,Sister Sledge,1979-02-15,1979,70,5WwRKYnVy9dekqXAGPbAvU,0.7,0.816,7,-9.711,0,0.044,0.00115,0.00123,0.0901,0.838,113.244,audio_features,spotify:track:5WwRKYnVy9dekqXAGPbAvU,https://api.spotify.com/v1/tracks/5WwRKYnVy9dekqXAGPbAvU,https://api.spotify.com/v1/audio-analysis/5WwRKYnVy9dekqXAGPbAvU,375400,4
Shake Your Love,Debbie Gibson,1987,1987,80,6gM3uxq9TPkms83bTSlK10,0.784,0.746,11,-10.681,0,0.0477,0.405,0.0,0.0568,0.83,120.55,audio_features,spotify:track:6gM3uxq9TPkms83bTSlK10,https://api.spotify.com/v1/tracks/6gM3uxq9TPkms83bTSlK10,https://api.spotify.com/v1/audio-analysis/6gM3uxq9TPkms83bTSlK10,222933,4
Something He Can Feel,Aretha Franklin,1976,1976,70,4IOtu2nO8Us3kPtEZmUr0k,0.613,0.393,0,-13.305,1,0.0442,0.224,0.0,0.45,0.64,107.72,audio_features,spotify:track:4IOtu2nO8Us3kPtEZmUr0k,https://api.spotify.com/v1/tracks/4IOtu2nO8Us3kPtEZmUr0k,https://api.spotify.com/v1/audio-analysis/4IOtu2nO8Us3kPtEZmUr0k,381827,3
Believe,Cher,1998,1998,90,2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,audio_features,spotify:track:2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/tracks/2goLsvvODILDzeeiT4dAoR,https://api.spotify.com/v1/audio-analysis/2goLsvvODILDzeeiT4dAoR,239027,4
Even Angels,Fantasia,2010-08-20,2010,10,0ZgU5iu6Hzw8eqHkO18cEH,0.536,0.712,4,-8.568,0,0.0692,0.0151,0.0,0.0476,0.304,157.558,audio_features,spotify:track:0ZgU5iu6Hzw8eqHkO18cEH,https://api.spotify.com/v1/tracks/0ZgU5iu6Hzw8eqHkO18cEH,https://api.spotify.com/v1/audio-analysis/0ZgU5iu6Hzw8eqHkO18cEH,173467,4
Straight Up,Paula Abdul,1988-01-01,1988,80,5xl5582IihbEZAnfj0xyso,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,audio_features,spotify:track:5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/tracks/5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/audio-analysis/5xl5582IihbEZAnfj0xyso,250032,4
I Think About You,Patti LaBelle,1977-02-01,1977,70,2fH13RdhsEIc11X0o9enUX,0.544,0.371,4,-10.991,1,0.0388,0.861,0.000463,0.069,0.145,132.972,audio_features,spotify:track:2fH13RdhsEIc11X0o9enUX,https://api.spotify.com/v1/tracks/2fH13RdhsEIc11X0o9enUX,https://api.spotify.com/v1/audio-analysis/2fH13RdhsEIc11X0o9enUX,286653,4
Champion (DJ BunJoe's Olympic Mix),RuPaul,2010-03-30,2010,10,4OqiUe0PIAYoEj3cWTNRnJ,0.706,0.83,1,-5.15,0,0.0469,0.00481,0.0,0.0457,0.726,130.016,audio_features,spotify:track:4OqiUe0PIAYoEj3cWTNRnJ,https://api.spotify.com/v1/tracks/4OqiUe0PIAYoEj3cWTNRnJ,https://api.spotify.com/v1/audio-analysis/4OqiUe0PIAYoEj3cWTNRnJ,221773,4
The Right Stuff,Vanessa Williams,1988-01-01,1988,80,4XOq7frultDFgx4l3wuRPc,0.8,0.66,11,-11.164,0,0.0568,0.0637,0.0105,0.0352,0.576,112.592,audio_features,spotify:track:4XOq7frultDFgx4l3wuRPc,https://api.spotify.com/v1/tracks/4XOq7frultDFgx4l3wuRPc,https://api.spotify.com/v1/audio-analysis/4XOq7frultDFgx4l3wuRPc,267173,4
Bad Romance,Lady Gaga,2009-11-05,2009,00,0SiywuOBRcynK0uKGWdCnn,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
Don't Leave Me This Way,Thelma Houston,1998-01-01,1998,90,2rBBhFXtuMoGuwYTSDpAdF,0.553,0.839,0,-5.844,0,0.116,0.153,6e-05,0.13,0.673,121.819,audio_features,spotify:track:2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/tracks/2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/audio-analysis/2rBBhFXtuMoGuwYTSDpAdF,217733,4
Meeting in the Ladies Room,Klymaxx,1984-01-01,1984,80,7biZkUtLEtXTfNvkghY0Ei,0.823,0.791,11,-8.92,0,0.0506,0.0937,0.588,0.0547,0.965,127.971,audio_features,spotify:track:7biZkUtLEtXTfNvkghY0Ei,https://api.spotify.com/v1/tracks/7biZkUtLEtXTfNvkghY0Ei,https://api.spotify.com/v1/audio-analysis/7biZkUtLEtXTfNvkghY0Ei,315440,4
Looking for a New Love,Jody Watley,2000-01-01,2000,00,7BeV8s7R68eqPelMmvp5tu,0.905,0.604,4,-7.433,0,0.0413,0.149,9.24e-05,0.0523,0.899,109.196,audio_features,spotify:track:7BeV8s7R68eqPelMmvp5tu,https://api.spotify.com/v1/tracks/7BeV8s7R68eqPelMmvp5tu,https://api.spotify.com/v1/audio-analysis/7BeV8s7R68eqPelMmvp5tu,242400,4
Knock on Wood,Amii Stewart,2012-10-17,2012,10,6120uJUyg6QDzaAJUosTx5,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,audio_features,spotify:track:6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/tracks/6120uJUyg6QDzaAJUosTx5,https://api.spotify.com/v1/audio-analysis/6120uJUyg6QDzaAJUosTx5,250520,4
MacArthur Park,Donna Summer,1979-10-15,1979,70,42tYHqMxXxXHAAWqLaoOfQ,0.579,0.667,4,-12.361,0,0.04,0.0829,0.000605,0.0547,0.449,131.022,audio_features,spotify:track:42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/audio-analysis/42tYHqMxXxXHAAWqLaoOfQ,235200,4
Toxic,Britney Spears,2003-11-13,2003,00,6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,audio_features,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,198800,4
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1968-01-22,1968,60,5K09WxKdlkroDyEVyOSySy,0.603,0.271,5,-10.083,1,0.0284,0.679,0.0,0.141,0.405,110.89,audio_features,spotify:track:5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/tracks/5K09WxKdlkroDyEVyOSySy,https://api.spotify.com/v1/audio-analysis/5K09WxKdlkroDyEVyOSySy,165333,3
No One Else on Earth,Wynonna Judd,1997-04-08,1997,90,52PGtJuGEFNVOnRdLac1Av,0.775,0.861,0,-7.119,1,0.0295,0.188,4.2e-06,0.199,0.964,98.649,audio_features,spotify:track:52PGtJuGEFNVOnRdLac1Av,https://api.spotify.com/v1/tracks/52PGtJuGEFNVOnRdLac1Av,https://api.spotify.com/v1/audio-analysis/52PGtJuGEFNVOnRdLac1Av,255400,4
Glamazon,RuPaul,2011-05-03,2011,10,5LCKQ7PXZRIKnBbABb7ed0,0.859,0.828,6,-6.925,0,0.0529,0.0156,0.000828,0.0205,0.36,124.023,audio_features,spotify:track:5LCKQ7PXZRIKnBbABb7ed0,https://api.spotify.com/v1/tracks/5LCKQ7PXZRIKnBbABb7ed0,https://api.spotify.com/v1/audio-analysis/5LCKQ7PXZRIKnBbABb7ed0,201013,4
Bad Girls,Donna Summer,1979-04-25,1979,70,1ibRqifchaAfeNdQGpbRVW,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4
This Will Be,Natalie Cole,1975-01-01,1975,70,0PDCewmZCp0P5s00bptcdd,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,audio_features,spotify:track:0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/tracks/0PDCewmZCp0P5s00bptcdd,https://api.spotify.com/v1/audio-analysis/0PDCewmZCp0P5s00bptcdd,171960,4
Trouble,Pink,2003-11-10,2003,00,0qrGSKtrEj7PJAGVBFE9vG,0.572,0.933,7,-2.705,1,0.05,0.00825,0.0,0.244,0.848,135.56,audio_features,spotify:track:0qrGSKtrEj7PJAGVBFE9vG,https://api.spotify.com/v1/tracks/0qrGSKtrEj7PJAGVBFE9vG,https://api.spotify.com/v1/audio-analysis/0qrGSKtrEj7PJAGVBFE9vG,193600,4
Vogue,Madonna,2009-09-18,2009,00,27QvYgBk0CHOVHthWnkuWt,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,audio_features,spotify:track:27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/tracks/27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/audio-analysis/27QvYgBk0CHOVHthWnkuWt,316813,4
Born This Way,Lady Gaga,2011-01-01,2011,10,6r2BECwMgEoRb5yLfp0Hca,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,audio_features,spotify:track:6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,260253,4
Mi Vida Loca (My Crazy Life),Pam Tillis,2006-08-11,2006,00,2ltEaKIjUJNlz3jSezRvUC,0.538,0.701,1,-9.935,0,0.0438,0.161,1.73e-06,0.0925,0.864,179.881,audio_features,spotify:track:2ltEaKIjUJNlz3jSezRvUC,https://api.spotify.com/v1/tracks/2ltEaKIjUJNlz3jSezRvUC,https://api.spotify.com/v1/audio-analysis/2ltEaKIjUJNlz3jSezRvUC,171933,4
I've Got to Use My Imagination,Gladys Knight & The Pips,1973,1973,70,7MF7QAodbGzNYav5ZfIhAY,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4
Party in the U.S.A.,Miley Cyrus,2009-01-01,2009,00,5Q0Nhxo0l2bP3pNjpGJwV1,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
(It Takes) Two to Make It Right,Seduction,1989,1989,80,6GS6uE1vDmtzxO8GztAR2O,0.772,0.598,7,-10.857,0,0.0429,0.204,0.00345,0.513,0.717,114.419,audio_features,spotify:track:6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,282267,4
Malambo No. 1,Yma Sumac,1954,1954,50,31EKf1HRXKA3lD2LOjJJNX,0.705,0.532,10,-11.724,1,0.0846,0.805,0.00184,0.0945,0.846,103.904,audio_features,spotify:track:31EKf1HRXKA3lD2LOjJJNX,https://api.spotify.com/v1/tracks/31EKf1HRXKA3lD2LOjJJNX,https://api.spotify.com/v1/audio-analysis/31EKf1HRXKA3lD2LOjJJNX,176600,4
The Beginning,RuPaul,2011-05-03,2011,10,10Xt9nkxQZNsPDtg30xpvR,0.586,0.809,0,-4.982,0,0.0525,0.000121,8.29e-05,0.34,0.787,133.99,audio_features,spotify:track:10Xt9nkxQZNsPDtg30xpvR,https://api.spotify.com/v1/tracks/10Xt9nkxQZNsPDtg30xpvR,https://api.spotify.com/v1/audio-analysis/10Xt9nkxQZNsPDtg30xpvR,230520,4
Only Girl (In the World),Rihanna,2010-01-01,2010,10,2ENexcMEMsYk0rVJigVD3i,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,audio_features,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4
When I Grow Up,The Pussycat Dolls,2008-09-23,2008,00,21pySLskKIKrhDziCX5ojQ,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,audio_features,spotify:track:21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/tracks/21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/audio-analysis/21pySLskKIKrhDziCX5ojQ,245680,4
Oops!... I Did It Again,Britney Spears,2000-05-16,2000,00,6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,audio_features,spotify:track:6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4
Take Me Home,Cher,1979-01-01,1979,70,2zMXH5k5NZy1Nw460bLvRh,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,audio_features,spotify:track:2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/tracks/2zMXH5k5NZy1Nw460bLvRh,https://api.spotify.com/v1/audio-analysis/2zMXH5k5NZy1Nw460bLvRh,206320,4
I'm So Excited,The Pointer Sisters,1982-02-01,1982,80,1ot6jEe4w4hYnsOPjd3xKQ,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,audio_features,spotify:track:1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/tracks/1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/audio-analysis/1ot6jEe4w4hYnsOPjd3xKQ,230640,4
Whip My Hair,Willow Smith,2010-10-26,2010,10,4Dio1t8RHzLv1nfPJTSZyP,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,audio_features,spotify:track:4Dio1t8RHzLv1nfPJTSZyP,https://api.spotify.com/v1/tracks/4Dio1t8RHzLv1nfPJTSZyP,https://api.spotify.com/v1/audio-analysis/4Dio1t8RHzLv1nfPJTSZyP,195440,4
Ain't Nothin' Goin' On but the Rent,Gwen Guthrie,1986-01-01,1986,80,4De6tTVXe0N3V0OPOmkvT3,0.793,0.681,10,-11.772,0,0.0825,0.084,0.00022,0.532,0.888,107.244,audio_features,spotify:track:4De6tTVXe0N3V0OPOmkvT3,https://api.spotify.com/v1/tracks/4De6tTVXe0N3V0OPOmkvT3,https://api.spotify.com/v1/audio-analysis/4De6tTVXe0N3V0OPOmkvT3,359560,4
Cold Hearted,Paula Abdul,1988-01-01,1988,80,6jrp8qBMJO6vhAeYVAsdk9,0.879,0.679,7,-8.59,0,0.0421,0.149,0.00871,0.0787,0.724,122.38,audio_features,spotify:track:6jrp8qBMJO6vhAeYVAsdk9,https://api.spotify.com/v1/tracks/6jrp8qBMJO6vhAeYVAsdk9,https://api.spotify.com/v1/audio-analysis/6jrp8qBMJO6vhAeYVAsdk9,230853,4
Express Yourself,Madonna,2009-09-18,2009,00,6ioBgySxoeQKALvAeLEmId,0.667,0.93,7,-4.585,1,0.0608,0.0108,0.0,0.176,0.893,115.57,audio_features,spotify:track:6ioBgySxoeQKALvAeLEmId,https://api.spotify.com/v1/tracks/6ioBgySxoeQKALvAeLEmId,https://api.spotify.com/v1/audio-analysis/6ioBgySxoeQKALvAeLEmId,239093,4
Think,Aretha Franklin,1968-06-14,1968,60,4yQw7FR9lcvL6RHtegbJBh,0.687,0.63,6,-10.817,1,0.0389,0.251,0.0,0.221,0.926,110.051,audio_features,spotify:track:4yQw7FR9lcvL6RHtegbJBh,https://api.spotify.com/v1/tracks/4yQw7FR9lcvL6RHtegbJBh,https://api.spotify.com/v1/audio-analysis/4yQw7FR9lcvL6RHtegbJBh,139733,4
Stronger (What Doesn't Kill You),Kelly Clarkson,2011-10-24,2011,10,6D60klaHqbCl9ySc8VcRss,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,audio_features,spotify:track:6D60klaHqbCl9ySc8VcRss,https://api.spotify.com/v1/tracks/6D60klaHqbCl9ySc8VcRss,https://api.spotify.com/v1/audio-analysis/6D60klaHqbCl9ySc8VcRss,221947,4
Sissy That Walk,RuPaul,2014-02-24,2014,10,5PHPENfE3RVmHGAA2A7Hfx,0.826,0.614,11,-4.22,1,0.0561,0.0191,0.0172,0.0865,0.591,126.046,audio_features,spotify:track:5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/tracks/5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/audio-analysis/5PHPENfE3RVmHGAA2A7Hfx,212693,4
Turn the Beat Around,Vicki Sue Robinson,1972,1972,70,0XQxZZIgdcXBaxgL7zMKpK,0.708,0.94,7,-4.03,0,0.0593,0.162,5.62e-06,0.305,0.869,131.072,audio_features,spotify:track:0XQxZZIgdcXBaxgL7zMKpK,https://api.spotify.com/v1/tracks/0XQxZZIgdcXBaxgL7zMKpK,https://api.spotify.com/v1/audio-analysis/0XQxZZIgdcXBaxgL7zMKpK,333827,4
Shake It Up,Selena Gomez,2011-01-01,2011,10,2Q0WZoJaRJlelcxqOvowUc,0.738,0.906,11,-5.496,1,0.274,0.139,0.0,0.0691,0.831,160.088,audio_features,spotify:track:2Q0WZoJaRJlelcxqOvowUc,https://api.spotify.com/v1/tracks/2Q0WZoJaRJlelcxqOvowUc,https://api.spotify.com/v1/audio-analysis/2Q0WZoJaRJlelcxqOvowUc,120560,4
I'm Every Woman,Chaka Khan,1978-10-13,1978,70,1oFiPGBafH9Woo9AMwgBSl,0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,audio_features,spotify:track:1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/tracks/1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/audio-analysis/1oFiPGBafH9Woo9AMwgBSl,249600,4
Head to Toe,Lisa Lisa & Cult Jam,1987,1987,80,5VzqFMyPERPObMOzZdELuK,0.879,0.511,11,-11.36,0,0.124,0.0425,0.0074,0.176,0.839,113.763,audio_features,spotify:track:5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/tracks/5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/audio-analysis/5VzqFMyPERPObMOzZdELuK,303267,4
Whatta Man,"Salt-n-Pepa, En Vogue",1993-10-12,1993,90,7sJN693sYKEIEMu7fc5VnJ,0.757,0.544,5,-10.722,1,0.219,0.154,6.07e-05,0.226,0.921,173.208,audio_features,spotify:track:7sJN693sYKEIEMu7fc5VnJ,https://api.spotify.com/v1/tracks/7sJN693sYKEIEMu7fc5VnJ,https://api.spotify.com/v1/audio-analysis/7sJN693sYKEIEMu7fc5VnJ,308360,4
Point of No Return,Exposé,1987,1987,80,0ozd432IdkUR3ItM8ieKt0,0.6,0.814,0,-9.411,1,0.0415,0.00342,0.00209,0.0605,0.873,120.037,audio_features,spotify:track:0ozd432IdkUR3ItM8ieKt0,https://api.spotify.com/v1/tracks/0ozd432IdkUR3ItM8ieKt0,https://api.spotify.com/v1/audio-analysis/0ozd432IdkUR3ItM8ieKt0,207867,4
Stupid Girls,Pink,2006-04-04,2006,00,1Ab6RxeKl3e07zP7Get7CX,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04,audio_features,spotify:track:1Ab6RxeKl3e07zP7Get7CX,https://api.spotify.com/v1/tracks/1Ab6RxeKl3e07zP7Get7CX,https://api.spotify.com/v1/audio-analysis/1Ab6RxeKl3e07zP7Get7CX,197173,4
Vibeology,Paula Abdul,1991-01-01,1991,90,5xl5582IihbEZAnfj0xyso,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862,audio_features,spotify:track:5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/tracks/5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/audio-analysis/5xl5582IihbEZAnfj0xyso,250032,4
Geronimo,RuPaul ft. Lucian Piane,2014-02-24,2014,10,1w6DRfEwDvMYaNRRCn3MiC,0.88,0.928,6,-6.344,1,0.233,0.0107,0.00208,0.416,0.517,146.011,audio_features,spotify:track:1w6DRfEwDvMYaNRRCn3MiC,https://api.spotify.com/v1/tracks/1w6DRfEwDvMYaNRRCn3MiC,https://api.spotify.com/v1/audio-analysis/1w6DRfEwDvMYaNRRCn3MiC,222933,4
Show Me Love,Robin S.,1993-06-15,1993,90,4t0UsYzmmmZRMTWn77jiGF,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,audio_features,spotify:track:4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/tracks/4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/audio-analysis/4t0UsYzmmmZRMTWn77jiGF,252107,4
